"","X.x","Line","habitat","watering","fertilization","WFtreatment","Plot","rawcount","obsID","IDnum","family.x","annual.x","MarinaSp","nat.inv","Functional.group.x","species","X.y","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","X.1","annual.y","family.y","origin","Functional.group.y","SCT","SCP","Starch","CN","Carbon","N","Mass","Length","Shape","Compact","Disp","Texture","mucilage","Perimeter","Intensity","W","area","dispcat","totplotincmissing","totplottraits","relab","relab_traitsonly"
"53",53,"2","Harsh","unwatered","unfertilized","C","16",0,57,41,"Poaceae","annual","no","invasive","Grass","LOLMUL",28,-3.43344156878536,0.26762620390829,1.40898811126351,0.62090306137351,-0.268645786713598,0.365010559100657,-1.082668257357,0.819965131656575,-0.425093168073828,0.739545900690148,0.155933889045657,28,"annual","Poaceae","Non-Native","Grass",1.54919333848297,-0.763451001845815,1,24.1925739458779,0.416038961038961,17.1969696969697,0.809284418188988,1.69860791086434,-1.97339010387793,2.68946621591085,2,1.06366243924159,0,2.43274875573566,30.3076164705882,1.41024605882353,1.7393187985898,NA,307,159,0,0
"54",54,"2","Harsh","unwatered","unfertilized","C","16",0,58,42,"Apiaceae","perennial","no","native","Forb","LOMMAR",29,-1.89391490164395,1.12913484253326,-1.3179957213243,0.865314928936912,1.55854269134145,-0.506219099768159,-0.67077321645898,-0.187660720262762,0.128828536955452,1.06079153664063,-0.621068834342044,29,"perennial","Apiaceae","Native","Forb",2.14476105895272,0.197062250403682,0,12.5815245702379,0.446851680542707,35.5164970706136,1.81533763992046,2.22780449775705,-3.1961209221591,2.71316244932824,2,0.0929242357021013,0,3.1013612581708,27.825987,5.4241036,3.69118087880336,NA,307,159,0,0
"55",55,"2","Harsh","unwatered","unfertilized","C","16",0,59,43,"Fabaceae","annual","no","native","N-fixer","LOTHUM",30,0.44228748500502,1.8611625010003,0.00556373523539891,-0.68707116770968,0.320036275010766,0.27414789868098,-0.675922821064061,-0.562462934448334,-0.176291284238258,-0.977903503346225,0.0601712584987333,30,"annual","Fabaceae","Native","N-fixer",1.61245154965971,-1.81119325937621,0,13.2372424209731,0.412008059100067,31.124916051041,1.12824390379271,0.883592152888319,-3.37275459263362,2.70068455563839,0,-1.10593791567203,0,1.85925698322508,11.572741,2.0783535,1.33596055364594,NA,307,159,0,0
"56",56,"2","Harsh","unwatered","unfertilized","C","16",0,60,142,"Fabaceae","annual","no","native","N-fixer","LOTWRA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,159,0,0
"57",57,"2","Harsh","unwatered","unfertilized","C","16",0,61,143,"Fabaceae","annual","yes","native","N-fixer","LUPBICNAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,159,0,0
"58",58,"2","Harsh","unwatered","unfertilized","C","16",0,63,45,"Asteraceae","annual","yes","native","Forb","MICCAL",63,-1.16067687715338,0.167370550624856,-0.415549001731572,1.39982660934514,-0.108442354232872,1.53427413884001,-0.35615758907733,-0.118658103550242,-0.872522070128364,0.138023432468031,-0.0208460313755135,63,"annual","Asteraceae","Native","Forb",2.30217288664427,-0.0888827304200882,0,22.1521121760738,0.438681898066784,19.8031634446397,-0.294136188858246,0.94227562131013,-2.68322533244877,2.62183561796761,1,0.526197638613817,0,1.81370629934543,37.932685,1.6839538,1.06217289871369,NA,307,159,0,0
"59",59,"2","Harsh","unwatered","unfertilized","C","16",0,64,46,"Asteraceae","annual","yes","native","Forb","MICDOU",32,-1.62891225161163,-0.280088668810476,-2.11602818879594,0.312479673315018,-0.486830278080301,0.873127177504403,1.0259761524768,1.0066762544404,-0.374673347161668,0.0530637013910621,-0.0806221486151807,32,"annual","Asteraceae","Native","Forb",2.68328157299975,0.0811796085706738,0,21.5573205454818,0.503683473389356,23.3648459383754,0.598612116942107,1.82927398864928,-1.79332723989442,2.4905274117614,1,-1.13784512469487,0,2.59469452876439,13.89008905,1.00024304285714,1.21328479852946,NA,307,159,0,0
"60",60,"2","Harsh","unwatered","unfertilized","C","16",0,65,47,"PHRYMACEAE","annual","no","native","Forb","MIMDOU",33,0.254724105680038,0.352998231353213,1.61133001187006,1.39384262026705,0.248803409258598,0.44299457023084,1.93408563337745,1.2818700289257,0.612091525871143,-1.16866330543809,1.05078110794605,33,"annual","PHRYMACEAE","Native","Forb",0.836660026534076,0.0533250697852632,0,29.1386826347305,0.460810606060606,15.8143939393939,1.26415497533427,-0.0208641403018092,-2.82115488882226,2.66707885048752,1,-2.44453292468547,0,0.81145461203014,17.319935,0.6115411,-0.825711726445732,NA,307,159,0,0
"61",61,"2","Harsh","unwatered","unfertilized","C","16",0,66,49,"Poaceae","perennial","no","native","Grass","NASPUL",35,-2.62863814909291,0.426309533491557,1.29850980998614,-1.26720123833496,0.791483997860052,-1.31014761477872,-1.11613727519222,0.421545114422355,-0.141495837516979,0.489233608519101,0.321283747178835,35,"perennial","Poaceae","Native","Grass",0.948683298050514,-1.38930676057088,1,12.8534535142799,0.406909265790317,31.6575825585123,1.52825677922226,1.84008928936019,-1.84705579965726,2.69248206787938,2,-0.30893763314468,0,2.55102236400242,20.11833,1.1211586,1.66270144662389,NA,307,159,0,0
"62",62,"2","Harsh","unwatered","unfertilized","C","16",0,67,50,"Polemoniaceae","annual","no","native","Forb","NAVJEP",64,0.049409090230685,-0.350326687294902,-0.440166784521367,0.708647016305691,0.5898497771099,-0.0561151750711543,-0.742061390891926,-0.129692475723173,-0.636430426152551,0.267973851825415,0.126617935333437,64,"annual","Polemoniaceae","Native","Forb",1.67332005306815,0.130332391159668,0,13.2424995714041,0.473741183685986,35.7743023612389,-0.400141802076819,0.781482410036716,-2.59761028967591,2.68226415015408,1,-0.218878820719297,0,1.52071148012297,37.832402,0.94390033,0.355492625275396,NA,307,159,0,0
"63",63,"2","Harsh","unwatered","unfertilized","C","16",0,68,51,"Caryophyllaceae","annual","no","invasive","Forb","PETPRO",36,-1.5969528911211,-0.139477661095307,3.59867188467506,-1.09340648020791,0.399148412915699,0.918799971780071,1.79821221704578,-2.09012371770426,-0.97989211096703,0.590768539778185,0.174734230628418,36,"annual","Caryophyllaceae","Non-Native","Forb",0.974679434480896,-0.72785754967314,1,20.5179856115108,0.257239215686275,12.5372549019608,-1.43478775114931,0.186775124920807,-3.12260612094121,2.43686427593443,2,-1.63019970968674,0,0.990325309906023,8.300277,0.70903314,-0.672971407205142,NA,307,159,0,0
"64",64,"2","Harsh","unwatered","unfertilized","C","16",0,69,52,"Polemoniaceae","annual","no","native","Forb","PHLGRA",37,-0.209945472755487,-0.304057453973476,0.535733174615288,0.948478145402502,-1.6823402569019,-2.33327106254903,0.36462665890501,-0.236016536408578,0.186706862846653,0.0979607812932774,0.287351144613668,37,"annual","Polemoniaceae","Native","Forb",1.09544511501033,1.82947733441675,1,15.9009691848907,0.470654652445752,29.5991173225451,0.736458075197072,1.03931136953725,-2.49396550253776,2.70340302762697,0,-1.46488190172943,1,1.87501073167237,18.122561,1.7371311,1.29915109361491,NA,307,159,0,0
"65",65,"2","Harsh","unwatered","unfertilized","C","16",2,70,53,"Plantaginaceae","annual","yes","native","Forb","PLAERE",38,0.495529597374922,0.295980429511545,-1.37949168845018,2.08571750711071,-0.741184576652317,-1.53903817702166,1.83957438521578,-0.72380832907064,-0.9741919543612,-0.203517451632981,-0.125451990699647,38,"annual","Plantaginaceae","Native","Forb",2.28035085019828,2.80064501142519,0,16.294731610338,0.444843962008141,27.2998643147897,0.590117280240401,0.876239232113229,-2.71738223940957,2.71229071464862,0,-2.28641660038899,1,1.70504875612542,9.0336294,1.3427315,0.88966055541865,NA,307,159,0.00651465798045603,0.0125786163522013
"66",66,"2","Harsh","unwatered","unfertilized","C","16",0,71,154,"Poaceae","annual","yes","native","Grass","POASEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,159,0,0
"67",67,"2","Harsh","unwatered","unfertilized","C","16",0,73,54,"Asteraceae","annual","yes","native","Forb","RIGLEP",51,-1.0080504540276,-1.31403487188584,-0.77910374034186,-0.730701257018713,0.447869436194747,0.0122190256333328,0.244981498109555,0.209620776687602,0.0372133209572044,-0.619714799935541,-0.204057099925257,51,"annual","Asteraceae","Native","Forb",1.34164078649987,-0.330782458023401,0,14.968,0.472940813810111,31.596794081381,-0.323240167852495,1.67686638488674,-1.71755124321614,2.47112828033668,1,-1.13784512469487,0,2.38929619740638,13.89008905,0.62926691,0.709369779744966,NA,307,159,0,0
"68",68,"2","Harsh","unwatered","unfertilized","C","16",0,74,55,"Malvaceae","annual","yes","native","Forb","SIDDIP",52,-0.427975732281628,0.569877749078908,0.568847600464806,1.68522098449527,1.77202532334609,-0.696273216909775,0.542589413244892,-0.858016767902673,1.33068442539572,0.850887544681607,-0.030513454929264,52,"annual","Malvaceae","Native","Forb",1,1.22334880257496,0,15.9110717840947,0.436444174757282,27.4302184466019,1.59678824163875,1.03931147564669,-4.25746296858371,2.66875617017102,2,-0.862064654801078,1,1.98525228340817,20.92946,2.2068658,1.51081974928095,NA,307,159,0,0
"69",69,"2","Harsh","unwatered","unfertilized","C","16",0,75,56,"Caryophyllaceae","annual","no","native","Forb","SILGAL",65,2.09862639550221,0.776020446237117,1.76090064468213,-1.09875530062284,-1.49393137053325,-0.00881450260971138,0.905557212131621,-0.0822799382050675,0.0919298608351199,0.796759257755998,0.015721454546968,65,"annual","Caryophyllaceae","Native","Forb",1.34164078649987,-1.07219527094696,1,16.3532254167673,0.46760621761658,28.594127806563,-1.33005056294423,-0.100906847975346,-4.06060613461544,2.64062290977872,0,-2.97187702609011,0,0.87254233461121,9.9715766,0.66471857,-0.753495368087859,NA,307,159,0,0
"70",70,"2","Harsh","unwatered","unfertilized","C","16",1,76,164,"Caryophyllaceae","annual","no","native","Forb","STENIT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,159,0.00325732899022801,0.00628930817610063
"71",71,"2","Harsh","unwatered","unfertilized","C","16",3,77,58,"Poaceae","annual","no","invasive","Grass","TAECAP",40,-3.51592987623322,0.762616536959629,1.39967326052364,0.212119543349581,-1.1034148877985,0.267859996549486,-0.808562310490856,0.740460825127164,-0.338411069985308,-0.560004971881616,-0.129131615834451,40,"annual","Poaceae","Non-Native","Grass",1.4525839046334,-1.12736413223507,1,26.4853942455524,0.388742746615087,14.6776273372018,1.24468039230201,2.04376234195817,-1.75793922341071,2.67803832976797,1,0.565024676346138,0,2.74889254741537,30.287136,1.2275138,1.89611460466051,NA,307,159,0.00977198697068404,0.0188679245283019
"72",72,"2","Harsh","unwatered","unfertilized","C","16",0,79,59,"Brassicaceae","annual","yes","native","Forb","THYCUR",41,-0.947540060604213,0.117769140930626,1.71329592717166,2.22887292061625,-0.42214391805169,1.87825685975535,1.10931315206541,1.56054540451882,0.0372716301426395,-1.14640455309779,-0.303100371646514,41,"annual","Brassicaceae","Native","Forb",1.2747548783982,-0.188849268380764,0,36.3284031085485,0.445615006150062,12.2662976629766,-0.435331707714458,0.728966549455396,-2.750019002344,2.69158755556922,1,-0.840116651545037,0,1.61291069755159,18.8748977777778,1.58055311111111,0.846675238026694,NA,307,159,0,0
"73",73,"2","Harsh","unwatered","unfertilized","C","16",0,80,166,"APIACEAE","annual","no","invasive","Forb","TORARV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,159,0,0
"74",74,"2","Harsh","unwatered","unfertilized","C","16",0,81,60,"Fabaceae","annual","yes","native","N-fixer","TRIALB",42,0.572718901734879,0.740481000285706,-0.349393113290442,-1.10949271086398,1.22845464294185,-0.639355937252599,-0.0945515197226563,0.29432876030969,-0.590091744961994,-0.168358446014498,0.347238713516971,42,"annual","Fabaceae","Native","N-fixer",1.54919333848297,-1.30505304566076,0,9.15456202004425,0.457014294996751,49.9220272904483,0.65346891830259,0.813421244361218,-2.53764768704783,2.70091917429625,1,-2.02064616838938,0,1.61050352446787,16.015394,0.95276329,0.536299199617836,NA,307,159,0,0
"75",75,"2","Harsh","unwatered","unfertilized","C","16",0,83,61,"Fabaceae","annual","yes","native","N-fixer","TRIFUC",43,-0.475174531898439,1.71862746687483,0.7090786256677,-0.378230879259448,1.25234770724055,0.75616105321112,-1.21535390231576,-0.262655339439657,0.611080439080092,-0.572082247518109,0.376736739410692,43,"annual","Fabaceae","Native","N-fixer",1.18321595661992,-2.18819101488774,0,15.6320550388585,0.416624787775891,26.6519524617997,1.76009678871921,0.944001264009538,-3.57998677720462,2.68430366048664,1,-0.134872199676118,0,1.94836601665657,7.5072708,2.3663981,1.49293202837231,NA,307,159,0,0
"76",76,"2","Harsh","unwatered","unfertilized","C","16",0,84,62,"Fabaceae","annual","yes","invasive","N-fixer","TRIHIR",66,0.492447896871612,2.4833517435763,-0.160232918453262,-0.997248930678497,1.0670555306615,0.874904736267375,-0.0429489529658808,-0.173267316094856,-0.592310149866285,0.330407000842779,0.0477650333572045,66,"annual","Fabaceae","Non-Native","N-fixer",2.25831795812724,-2.30488152136461,0,12.879504950495,0.415070197830249,32.2271857051691,0.978081732030362,0.699070453292169,-3.80788818980569,2.70994107198443,1,-1.69176584299159,0,1.59038207781884,32.910379,1.5421471,0.82982218934142,NA,307,159,0,0
"77",77,"2","Harsh","unwatered","unfertilized","C","16",0,85,170,"THEMIDACEAE","perennial","no","native","Forb","TRILAX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,159,0,0
"78",78,"2","Harsh","unwatered","unfertilized","C","16",0,86,63,"Fabaceae","annual","yes","native","N-fixer","TRIWIL",45,0.598772147081141,0.690030191175336,0.656943764951893,-0.117166195649692,1.47259971260697,-0.981867328740028,-0.0138874209105384,-0.897769911729963,0.182935324891507,-0.29333438647007,0.13849176084794,45,"annual","Fabaceae","Native","N-fixer",0.894427190999916,-0.269145058659795,0,10.0903662775154,0.412323379461034,40.8630735615441,0.807624759207602,0.694655342711459,-3.42302817469738,2.70145292865829,1,-1.58899110051253,0,1.60961775626123,15.940127,1.542147,0.841572013252773,NA,307,159,0,0
"79",79,"2","Harsh","unwatered","unfertilized","C","16",1,87,65,"Asteraceae","annual","yes","native","Forb","UROLIN",46,-3.77973203706407,-1.77462298687514,-2.87287136746566,-0.818352859496527,-0.748104146184067,2.40873001718985,0.925016354021686,-1.30686242750357,0.651054668468649,-0.237632072245387,0.197480929266192,46,"annual","Asteraceae","Native","Forb",2.66458251889485,-0.0200922645920173,0,20.4140722291407,0.443190266982089,21.7100371747212,0.738395365033081,2.48844060633455,-1.58131050629991,2.02543418009614,1,0.568458716594707,0,3.19483919582357,13.35088,0.6979545,1.29396869509534,NA,307,159,0.00325732899022801,0.00628930817610063
"80",80,"2","Harsh","unwatered","unfertilized","C","16",0,88,66,"Caryophyllaceae","annual","no","invasive","Forb","VELRIG",67,1.32318140046614,-0.320487443829284,0.807551771736438,-0.977988483472864,0.209080653406443,-0.26418407496667,0.527294724045442,-0.492990900768129,-1.29102994243592,-1.34446849933766,-0.379750929755416,67,"annual","Caryophyllaceae","Non-Native","Forb",1.09544511501033,-0.82458707975815,0,12.9515067544164,0.402631012203877,31.0875807609476,-1.79488769034705,0.433175601336751,-2.32908598888855,2.65253641508029,0,-2.4370855149759,0,1.20037948608378,8.0841766,0.54063778,-0.449366040822713,NA,307,159,0,0
"81",81,"2","Harsh","unwatered","unfertilized","C","16",0,89,67,"Fabaceae","annual","yes","invasive","N-fixer","VICVIL",47,0.00238195663236679,4.53926094159578,-1.38737717923496,-0.832591545894278,0.179102996237221,0.365513895375951,0.577637017317544,-0.706210765057011,0.276265016012376,-0.311960552525621,-0.0645018880605656,47,"annual","Fabaceae","Non-Native","N-fixer",2.82842712474619,-2.06007996223338,0,13.9217009787378,0.392607868020305,28.2011421319797,3.78818052335087,1.46750478674537,-4.51847753899351,2.71057703426833,0,-2.23940327300943,0,2.48493873260667,4.058337,4.0370574,2.62831069801307,NA,307,159,0,0
"82",82,"2","Harsh","unwatered","unfertilized","C","16",0,90,68,"VIOLACEAE","perennial","no","native","Forb","VIODOU",48,0.117664677011299,0.888225160783814,-1.75038493859521,0.285226173391601,-0.24075186138522,-0.119793025008268,-1.57247948648744,0.130461076530368,0.353560435695527,-0.200493310474919,0.351744838912144,48,"perennial","VIOLACEAE","Native","Forb",2,-0.661378212524882,0,11.7572475953454,0.522243800418285,44.4188825814162,1.56786100340795,1.29514371096515,-2.93813699026008,2.68323152218584,0,0.0779446775775171,0,2.12794724872851,38.127236,1.9852929,1.68173423883391,NA,307,159,0,0
"83",83,"2","Harsh","unwatered","unfertilized","C","16",1,91,69,"Poaceae","annual","no","native","Grass","VULMIC",49,-2.67849861342298,-2.35862663965009,-0.180934305179372,-2.47570513614204,-1.22150560673918,0.0517494343991778,1.46762670376981,-0.881808185263676,1.31384045920657,0.0714853827558683,-0.0216480625255445,49,"annual","Poaceae","Native","Grass",1.09544511501033,-0.172837636467478,1,16.4332819357134,0.443214971209213,26.9705694177863,-0.198298511317095,2.26396753035336,-1.65743034914794,2.10188307317455,1,-1.5744310866138,0,2.94112266756539,37.7330844444444,1.08324506666667,1.48060328225625,NA,307,159,0.00325732899022801,0.00628930817610063
"84",84,"2","Harsh","unwatered","unfertilized","C","16",20,92,70,"Poaceae","annual","no","invasive","Grass","VULMYU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,159,0.0651465798045603,0.125786163522013
"85",85,"2","Harsh","unwatered","unfertilized","C","16",0,94,71,"MELANTHIACEAE","perennial","no","native","Forb","ZIGFRE",50,1.27624196077786,-1.52336043089118,1.65516051836977,0.981368969579312,-2.22661759251863,-0.0409048363051722,-0.312450975903954,0.631583700346628,0.496093898708032,0.639671089015408,0.216552989183208,50,"perennial","MELANTHIACEAE","Native","Forb",0.836660026534076,0.641015874618471,1,21.8346744696416,0.547669724770642,25.0825688073394,-2.17526757357652,0.0233909072028181,-3.08309145239952,2.63705229916089,0,-0.779515702407045,0,0.899039949051535,10.4153802,0.58495235,-0.807933468453649,NA,307,159,0,0
"86",86,"2","Harsh","unwatered","unfertilized","C","16",0,96,103,"Boraginaceae","annual","yes","native","Forb","AMSMEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,159,0,0
"87",87,"2","Harsh","unwatered","unfertilized","C","16",0,97,3,"Primulaceae","annual","yes","invasive","Forb","ANAARV",2,1.9977047603569,1.03669662194218,0.884137291917192,0.833387810993377,-0.458303714513178,1.66751962098059,-0.372697526224153,0.216911743213161,1.0294376324468,-0.0944106921543369,-0.432022162126747,2,"annual","Primulaceae","Non-Native","Forb",1.34164078649987,-1.22905077634581,0,21.9851370851371,0.505330016583748,22.9850746268657,-0.837987998616981,0.197744181029447,-4.76725566032509,2.68813520264763,0,-0.972138196560036,0,1.12488501806978,7.176409,1.0280981,-0.0964531707696968,NA,307,159,0,0
"88",88,"2","Harsh","unwatered","unfertilized","C","16",0,98,118,"MONTIACEAE","annual","no","native","Forb","CLAEXI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,159,0,0
"89",89,"2","Harsh","unwatered","unfertilized","C","16",0,99,122,"Poaceae","annual","yes","invasive","Grass","CYNECH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,159,0,0
"90",90,"2","Harsh","unwatered","unfertilized","C","16",0,100,126,"Brassicaceae","annual",NA,"invasive","Forb","DRAVER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,159,0,0
"91",91,"2","Harsh","unwatered","unfertilized","C","16",0,101,127,"Onagraceae","perennial","no","native","Forb","EPICIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,159,0,0
"92",92,"2","Harsh","unwatered","unfertilized","C","16",0,103,133,"Poaceae","annual","yes","invasive","Grass","GASVEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,159,0,0
"93",93,"2","Harsh","unwatered","unfertilized","C","16",0,104,136,"Linaceae","annual",NA,"native","Forb","HESMIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,159,0,0
"94",94,"2","Harsh","unwatered","unfertilized","C","16",0,106,146,"Poaceae","perennial","no","native","Grass","MELCAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,159,0,0
