"","Line","habitat","watering","fertilization","WFtreatment","Plot","relcover","obsID","IDnum","family","annual","MarinaSp","nat.inv","Functional.group","clean_code"
"229","2","Harshserp","unwatered","unfertilized","C","42",0,301,20,"Boraginaceae","annual","no","native","Forb","CRYHIS"
"230","2","Harshserp","unwatered","unfertilized","C","42",0,302,21,"THEMIDACEAE","perennial","no","native","Forb","DICCAP"
"231","2","Harshserp","unwatered","unfertilized","C","42",0,303,22,"Poaceae","perennial","no","native","Grass","ELYELY"
"232","2","Harshserp","unwatered","unfertilized","C","42",0,304,23,"Onagraceae","annual","yes","native","Forb","EPIBRA"
"233","2","Harshserp","unwatered","unfertilized","C","42",0,306,129,"EUPHORBIACEAE","annual","no","native","Forb","ERESET"
"234","2","Harshserp","unwatered","unfertilized","C","42",0,308,24,"polygonaceae","shrub","no","native","Forb","ERINUD"
"235","2","Harshserp","unwatered","unfertilized","C","42",0,309,25,"Asteraceae","perennial","no","native","Forb","ERILAN"
"236","2","Harshserp","unwatered","unfertilized","C","42",0,310,130,"polygonaceae","annual","no","native","Forb","ERIVIM"
"237","2","Harshserp","unwatered","unfertilized","C","42",0,311,131,"Geraniaceae","annual","no","invasive","Forb","EROBRA"
"238","2","Harshserp","unwatered","unfertilized","C","42",0,312,132,"Geraniaceae","annual","yes","invasive","Forb","EROCIC"
"239","2","Harshserp","unwatered","unfertilized","C","42",0,313,26,"Euphorbiaceae","annual","yes","native","Forb","EUPCRE"
"240","2","Harshserp","unwatered","unfertilized","C","42",0,314,27,"Asteraceae","annual","no","native","Forb","FILCAL"
"241","2","Harshserp","unwatered","unfertilized","C","42",0,315,28,"LILIACEAE","bulb","no","native","Forb","FRIPUR"
"242","2","Harshserp","unwatered","unfertilized","C","42",0,316,81,"Rubiaceae","annual","no",NA,"Forb","GALIUMSP"
"243","2","Harshserp","unwatered","unfertilized","C","42",1,317,31,"Polemoniaceae","annual","yes","native","Forb","GILCAP"
"244","2","Harshserp","unwatered","unfertilized","C","42",0,318,32,"Polemoniaceae","annual","yes","native","Forb","GILTRI"
"245","2","Harshserp","unwatered","unfertilized","C","42",0,319,33,"Asteraceae","annual","yes","native","Forb","HEMCON"
"246","2","Harshserp","unwatered","unfertilized","C","42",0,320,34,"Asteraceae","annual","yes","native","Forb","HOLVIR"
"247","2","Harshserp","unwatered","unfertilized","C","42",0,321,35,"Asteraceae","annual","yes","invasive","Forb","HYPGLA"
"248","2","Harshserp","unwatered","unfertilized","C","42",0,322,36,"Asteraceae","annual","no","invasive","Forb","LACSER"
"249","2","Harshserp","unwatered","unfertilized","C","42",0,323,37,"Asteraceae","annual","yes","native","Forb","LAGMIN"
"250","2","Harshserp","unwatered","unfertilized","C","42",0,324,38,"Asteraceae","annual","yes","native","Forb","LASCAL"
"251","2","Harshserp","unwatered","unfertilized","C","42",0,325,39,"Brassicaceae","annual","yes","native","Forb","LEPNIT"
"252","2","Harshserp","unwatered","unfertilized","C","42",0,326,140,"Polemoniaceae","annual","no","native","Forb","LINBIC"
"253","2","Harshserp","unwatered","unfertilized","C","42",0,327,40,"Polemoniaceae","annual","yes","native","Forb","LINDIC"
"254","2","Harshserp","unwatered","unfertilized","C","42",0,328,141,"Polemoniaceae","annual","no","native","Forb","LINJEP"
"255","2","Harshserp","unwatered","unfertilized","C","42",0,329,41,"Poaceae","annual","no","invasive","Grass","LOLMUL"
"256","2","Harshserp","unwatered","unfertilized","C","42",0,330,42,"Apiaceae","perennial","no","native","Forb","LOMMAR"
"257","2","Harshserp","unwatered","unfertilized","C","42",0,331,43,"Fabaceae","annual","no","native","N-fixer","LOTHUM"
"258","2","Harshserp","unwatered","unfertilized","C","42",0,332,142,"Fabaceae","annual","no","native","N-fixer","LOTWRA"
"259","2","Harshserp","unwatered","unfertilized","C","42",0,333,143,"Fabaceae","annual","yes","native","N-fixer","LUPBICNAN"
"260","2","Harshserp","unwatered","unfertilized","C","42",0,335,45,"Asteraceae","annual","yes","native","Forb","MICCAL"
"261","2","Harshserp","unwatered","unfertilized","C","42",0,336,46,"Asteraceae","annual","yes","native","Forb","MICDOU"
"262","2","Harshserp","unwatered","unfertilized","C","42",0,337,47,"PHRYMACEAE","annual","no","native","Forb","MIMDOU"
"263","2","Harshserp","unwatered","unfertilized","C","42",0,338,49,"Poaceae","perennial","no","native","Grass","NASPUL"
"264","2","Harshserp","unwatered","unfertilized","C","42",0,339,50,"Polemoniaceae","annual","no","native","Forb","NAVJEP"
"265","2","Harshserp","unwatered","unfertilized","C","42",0,340,51,"Caryophyllaceae","annual","no","invasive","Forb","PETPRO"
"266","2","Harshserp","unwatered","unfertilized","C","42",0,341,52,"Polemoniaceae","annual","no","native","Forb","PHLGRA"
"267","2","Harshserp","unwatered","unfertilized","C","42",24,342,53,"Plantaginaceae","annual","yes","native","Forb","PLAERE"
"268","2","Harshserp","unwatered","unfertilized","C","42",0,343,154,"Poaceae","annual","yes","native","Grass","POASEC"
"269","2","Harshserp","unwatered","unfertilized","C","42",0,345,54,"Asteraceae","annual","yes","native","Forb","RIGLEP"
"270","2","Harshserp","unwatered","unfertilized","C","42",0,346,55,"Malvaceae","annual","yes","native","Forb","SIDDIP"
"271","2","Harshserp","unwatered","unfertilized","C","42",0,347,56,"Caryophyllaceae","annual","no","native","Forb","SILGAL"
"272","2","Harshserp","unwatered","unfertilized","C","42",13,348,164,"Caryophyllaceae","annual","no","native","Forb","STENIT"
"273","2","Harshserp","unwatered","unfertilized","C","42",0,349,58,"Poaceae","annual","no","invasive","Grass","TAECAP"
"274","2","Harshserp","unwatered","unfertilized","C","42",0,351,59,"Brassicaceae","annual","yes","native","Forb","THYCUR"
"275","2","Harshserp","unwatered","unfertilized","C","42",0,352,166,"APIACEAE","annual","no","invasive","Forb","TORARV"
"276","2","Harshserp","unwatered","unfertilized","C","42",0,353,60,"Fabaceae","annual","yes","native","N-fixer","TRIALB"
"277","2","Harshserp","unwatered","unfertilized","C","42",0,355,61,"Fabaceae","annual","yes","native","N-fixer","TRIFUC"
"278","2","Harshserp","unwatered","unfertilized","C","42",0,356,62,"Fabaceae","annual","yes","invasive","N-fixer","TRIHIR"
"279","2","Harshserp","unwatered","unfertilized","C","42",0,357,170,"THEMIDACEAE","perennial","no","native","Forb","TRILAX"
"280","2","Harshserp","unwatered","unfertilized","C","42",0,358,63,"Fabaceae","annual","yes","native","N-fixer","TRIWIL"
"281","2","Harshserp","unwatered","unfertilized","C","42",0,359,65,"Asteraceae","annual","yes","native","Forb","UROLIN"
"282","2","Harshserp","unwatered","unfertilized","C","42",0,360,66,"Caryophyllaceae","annual","no","invasive","Forb","VELRIG"
"283","2","Harshserp","unwatered","unfertilized","C","42",0,361,67,"Fabaceae","annual","yes","invasive","N-fixer","VICVIL"
"284","2","Harshserp","unwatered","unfertilized","C","42",0,362,68,"VIOLACEAE","perennial","no","native","Forb","VIODOU"
"285","2","Harshserp","unwatered","unfertilized","C","42",0,363,69,"Poaceae","annual","no","native","Grass","VULMIC"
"286","2","Harshserp","unwatered","unfertilized","C","42",0,364,70,"Poaceae","annual","no","invasive","Grass","VULMYU"
"287","2","Harshserp","unwatered","unfertilized","C","42",0,366,71,"MELANTHIACEAE","perennial","no","native","Forb","ZIGFRE"
"288","2","Harshserp","unwatered","unfertilized","C","42",0,368,103,"Boraginaceae","annual","yes","native","Forb","AMSMEN"
"289","2","Harshserp","unwatered","unfertilized","C","42",0,369,3,"Primulaceae","annual","yes","invasive","Forb","ANAARV"
"290","2","Harshserp","unwatered","unfertilized","C","42",0,370,118,"MONTIACEAE","annual","no","native","Forb","CLAEXI"
"291","2","Harshserp","unwatered","unfertilized","C","42",0,371,122,"Poaceae","annual","yes","invasive","Grass","CYNECH"
"292","2","Harshserp","unwatered","unfertilized","C","42",0,372,126,"Brassicaceae","annual",NA,"invasive","Forb","DRAVER"
"293","2","Harshserp","unwatered","unfertilized","C","42",0,373,127,"Onagraceae","perennial","no","native","Forb","EPICIL"
"294","2","Harshserp","unwatered","unfertilized","C","42",0,375,133,"Poaceae","annual","yes","invasive","Grass","GASVEN"
"295","2","Harshserp","unwatered","unfertilized","C","42",0,376,136,"Linaceae","annual",NA,"native","Forb","HESMIC"
"296","2","Harshserp","unwatered","unfertilized","C","42",0,378,146,"Poaceae","perennial","no","native","Grass","MELCAL"
"297","2","Harshserp","unwatered","unfertilized","C","42",0,379,48,"PHRYMACEAE","perennial","no","native","Forb","MIMGUT"
"298","2","Harshserp","unwatered","unfertilized","C","42",0,380,148,"Caryophyllaceae","annual",NA,"native","Forb","MINDOU"
"299","2","Harshserp","unwatered","unfertilized","C","42",0,381,153,"VALERIANACEAE","annual","no","native","Forb","PLECIL"
"300","2","Harshserp","unwatered","unfertilized","C","42",0,382,156,"Asteraceae","annual",NA,"invasive","Forb","PSELUT"
"301","2","Harshserp","unwatered","unfertilized","C","42",0,383,159,"Caryophyllaceae","annual","no","invasive","Forb","SAGAPE"
"302","2","Harshserp","unwatered","unfertilized","C","42",0,384,162,"Asteraceae","annual","yes","invasive","Forb","SENVUL"
"303","2","Harshserp","unwatered","unfertilized","C","42",0,385,57,"Iridaceae","perennial","no","native","Forb","SISBEL"
"304","2","Harshserp","unwatered","fertilized","F","38",0,410,1,"Asteraceae","annual","yes","native","Forb","AGOHET"
"305","2","Harshserp","unwatered","fertilized","F","38",0,411,2,"ALLIACEAE","bulb","no","native","Forb","ALLFAL"
"306","2","Harshserp","unwatered","fertilized","F","38",0,412,102,"ALLIACEAE","bulb","no","native","Forb","ALLAMP"
"307","2","Harshserp","unwatered","fertilized","F","38",0,413,4,"Asteraceae","annual","yes","native","Forb","ANCFIL"
"308","2","Harshserp","unwatered","fertilized","F","38",0,414,105,"Fabaceae","annual","no","native","N-fixer","ASTBRE"
"309","2","Harshserp","unwatered","fertilized","F","38",0,415,106,"Fabaceae","annual","yes","native","N-fixer","ASTGAM"
"310","2","Harshserp","unwatered","fertilized","F","38",4,417,5,"Brassicaceae","annual","yes","native","Forb","ATHPUS"
"311","2","Harshserp","unwatered","fertilized","F","38",0,418,6,"Poaceae","annual","yes","invasive","Grass","AVEFAT"
"312","2","Harshserp","unwatered","fertilized","F","38",0,419,108,"Poaceae","annual","yes","invasive","Grass","BRODIA"
"313","2","Harshserp","unwatered","fertilized","F","38",1,420,8,"Poaceae","annual","yes","invasive","Grass","BROHOR"
"314","2","Harshserp","unwatered","fertilized","F","38",12,421,9,"Poaceae","annual","yes","invasive","Grass","BROMAD"
"315","2","Harshserp","unwatered","fertilized","F","38",0,422,10,"MONTIACEAE","annual","no","native","Forb","CALCIL"
"316","2","Harshserp","unwatered","fertilized","F","38",0,423,11,"Asteraceae","annual","yes","native","Forb","CALPAU"
"317","2","Harshserp","unwatered","fertilized","F","38",0,424,110,"LILIACEAE","bulb","no","native","Forb","CALSUP"
"318","2","Harshserp","unwatered","fertilized","F","38",0,425,111,"Onagraceae","annual","no","native","Forb","CAMGRA"
"319","2","Harshserp","unwatered","fertilized","F","38",0,426,112,"Asteraceae","annual","yes","invasive","Forb","CARPYC"
"320","2","Harshserp","unwatered","fertilized","F","38",0,427,12,"Orobanchaceae","annual","yes","native","Forb","CASATT"
"321","2","Harshserp","unwatered","fertilized","F","38",0,428,113,"Orobanchaceae","annual","no","native","Forb","CASRUB"
"322","2","Harshserp","unwatered","fertilized","F","38",0,429,13,"Asteraceae","annual","yes","invasive","Forb","CENSOL"
"323","2","Harshserp","unwatered","fertilized","F","38",0,430,14,"Asteraceae","annual","no","native","Forb","CENTRI"
"324","2","Harshserp","unwatered","fertilized","F","38",0,431,15,"Asteraceae","annual","yes","native","Forb","CHAGLA"
"325","2","Harshserp","unwatered","fertilized","F","38",0,432,16,"AGAVACEAE","bulb","no","native","Forb","CHLPOM"
"326","2","Harshserp","unwatered","fertilized","F","38",0,433,116,"polygonaceae","annual","no","native","Forb","CHOPOL"
"327","2","Harshserp","unwatered","fertilized","F","38",1,434,80,"Onagraceae","annual","no","native","Forb","CLARKIASP"
"328","2","Harshserp","unwatered","fertilized","F","38",0,435,19,"Plantaginaceae","annual","yes","native","Forb","COLSPA"
"329","2","Harshserp","unwatered","fertilized","F","38",0,436,119,"CRASSULACEAE","annual","no","native","Forb","CRACON"
"330","2","Harshserp","unwatered","fertilized","F","38",0,437,20,"Boraginaceae","annual","no","native","Forb","CRYHIS"
"331","2","Harshserp","unwatered","fertilized","F","38",0,438,21,"THEMIDACEAE","perennial","no","native","Forb","DICCAP"
"332","2","Harshserp","unwatered","fertilized","F","38",0,439,22,"Poaceae","perennial","no","native","Grass","ELYELY"
"333","2","Harshserp","unwatered","fertilized","F","38",0,440,23,"Onagraceae","annual","yes","native","Forb","EPIBRA"
"334","2","Harshserp","unwatered","fertilized","F","38",0,442,129,"EUPHORBIACEAE","annual","no","native","Forb","ERESET"
"335","2","Harshserp","unwatered","fertilized","F","38",0,444,24,"polygonaceae","shrub","no","native","Forb","ERINUD"
"336","2","Harshserp","unwatered","fertilized","F","38",0,445,25,"Asteraceae","perennial","no","native","Forb","ERILAN"
"337","2","Harshserp","unwatered","fertilized","F","38",0,446,130,"polygonaceae","annual","no","native","Forb","ERIVIM"
"338","2","Harshserp","unwatered","fertilized","F","38",0,447,131,"Geraniaceae","annual","no","invasive","Forb","EROBRA"
"339","2","Harshserp","unwatered","fertilized","F","38",0,448,132,"Geraniaceae","annual","yes","invasive","Forb","EROCIC"
"340","2","Harshserp","unwatered","fertilized","F","38",0,449,26,"Euphorbiaceae","annual","yes","native","Forb","EUPCRE"
"341","2","Harshserp","unwatered","fertilized","F","38",0,450,27,"Asteraceae","annual","no","native","Forb","FILCAL"
"342","2","Harshserp","unwatered","fertilized","F","38",0,451,28,"LILIACEAE","bulb","no","native","Forb","FRIPUR"
"343","2","Harshserp","unwatered","fertilized","F","38",0,452,81,"Rubiaceae","annual","no",NA,"Forb","GALIUMSP"
"344","2","Harshserp","unwatered","fertilized","F","38",0,453,31,"Polemoniaceae","annual","yes","native","Forb","GILCAP"
"345","2","Harshserp","unwatered","fertilized","F","38",0,454,32,"Polemoniaceae","annual","yes","native","Forb","GILTRI"
"346","2","Harshserp","unwatered","fertilized","F","38",0,455,33,"Asteraceae","annual","yes","native","Forb","HEMCON"
"347","2","Harshserp","unwatered","fertilized","F","38",0,456,34,"Asteraceae","annual","yes","native","Forb","HOLVIR"
"348","2","Harshserp","unwatered","fertilized","F","38",0,457,35,"Asteraceae","annual","yes","invasive","Forb","HYPGLA"
"349","2","Harshserp","unwatered","fertilized","F","38",0,458,36,"Asteraceae","annual","no","invasive","Forb","LACSER"
"350","2","Harshserp","unwatered","fertilized","F","38",0,459,37,"Asteraceae","annual","yes","native","Forb","LAGMIN"
"351","2","Harshserp","unwatered","fertilized","F","38",0,460,38,"Asteraceae","annual","yes","native","Forb","LASCAL"
"352","2","Harshserp","unwatered","fertilized","F","38",1,461,39,"Brassicaceae","annual","yes","native","Forb","LEPNIT"
"353","2","Harshserp","unwatered","fertilized","F","38",0,462,140,"Polemoniaceae","annual","no","native","Forb","LINBIC"
"354","2","Harshserp","unwatered","fertilized","F","38",0,463,40,"Polemoniaceae","annual","yes","native","Forb","LINDIC"
"355","2","Harshserp","unwatered","fertilized","F","38",0,464,141,"Polemoniaceae","annual","no","native","Forb","LINJEP"
"356","2","Harshserp","unwatered","fertilized","F","38",0,465,41,"Poaceae","annual","no","invasive","Grass","LOLMUL"
"357","2","Harshserp","unwatered","fertilized","F","38",0,466,42,"Apiaceae","perennial","no","native","Forb","LOMMAR"
"358","2","Harshserp","unwatered","fertilized","F","38",0,467,43,"Fabaceae","annual","no","native","N-fixer","LOTHUM"
"359","2","Harshserp","unwatered","fertilized","F","38",0,468,142,"Fabaceae","annual","no","native","N-fixer","LOTWRA"
"360","2","Harshserp","unwatered","fertilized","F","38",0,469,143,"Fabaceae","annual","yes","native","N-fixer","LUPBICNAN"
"361","2","Harshserp","unwatered","fertilized","F","38",0,471,45,"Asteraceae","annual","yes","native","Forb","MICCAL"
"362","2","Harshserp","unwatered","fertilized","F","38",0,472,46,"Asteraceae","annual","yes","native","Forb","MICDOU"
"363","2","Harshserp","unwatered","fertilized","F","38",0,473,47,"PHRYMACEAE","annual","no","native","Forb","MIMDOU"
"364","2","Harshserp","unwatered","fertilized","F","38",0,474,49,"Poaceae","perennial","no","native","Grass","NASPUL"
"365","2","Harshserp","unwatered","fertilized","F","38",0,475,50,"Polemoniaceae","annual","no","native","Forb","NAVJEP"
"366","2","Harshserp","unwatered","fertilized","F","38",0,476,51,"Caryophyllaceae","annual","no","invasive","Forb","PETPRO"
"367","2","Harshserp","unwatered","fertilized","F","38",0,477,52,"Polemoniaceae","annual","no","native","Forb","PHLGRA"
"368","2","Harshserp","unwatered","fertilized","F","38",1,478,53,"Plantaginaceae","annual","yes","native","Forb","PLAERE"
"369","2","Harshserp","unwatered","fertilized","F","38",0,479,154,"Poaceae","annual","yes","native","Grass","POASEC"
"370","2","Harshserp","unwatered","fertilized","F","38",0,481,54,"Asteraceae","annual","yes","native","Forb","RIGLEP"
"371","2","Harshserp","unwatered","fertilized","F","38",0,482,55,"Malvaceae","annual","yes","native","Forb","SIDDIP"
"372","2","Harshserp","unwatered","fertilized","F","38",0,483,56,"Caryophyllaceae","annual","no","native","Forb","SILGAL"
"373","2","Harshserp","unwatered","fertilized","F","38",0,484,164,"Caryophyllaceae","annual","no","native","Forb","STENIT"
"374","2","Harshserp","unwatered","fertilized","F","38",0,485,58,"Poaceae","annual","no","invasive","Grass","TAECAP"
